medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
5577FF9D6508DE0C748AE62746BA8F2B,AFA42797FC593367CCA8D3B818D5CB46,VTS,1,,2013-01-13 03:51:00,2013-01-13 03:57:00,1,360,1.47,-73.924606,40.762959,-73.908447,40.777905,11106,Astoria,03,11105,Steinway,
4BE867BF3A95A129DC99FD048A5B2F6C,7EB4ADB170F6990F16A1ADC1806EC2AE,VTS,1,,2013-01-13 03:49:00,2013-01-13 04:05:00,1,960,2.05,-73.984467,40.721733,-73.981049,40.729328,10009,Alphabet City,03,10009,Loisaida,
B82032932F7C76B8AADF55B524918C15,CDEBCEA68CC5C3D7391CB7292051712C,VTS,1,,2013-01-13 03:55:00,2013-01-13 03:58:00,1,180,.37,-74.007126,40.7346,-74.00605,40.739876,10014,Greenwich Village,03,10014,Fulton Houses,
87EC61B520189EFEAD8FDFBABD756E4A,2B9F6F2C53DF205A40A94512E35C7D7F,VTS,1,,2013-01-13 03:56:00,2013-01-13 03:59:00,1,180,.44,-73.996582,40.763306,-73.995605,40.759644,10036,Clinton,03,10036,Hell's Kitchen,
9338F1F10B082879EE4BFA111A29673F,80BD2F36709C5DBE4606CCABAD8B2D4E,VTS,1,,2013-01-13 03:47:00,2013-01-13 04:00:00,1,780,3.35,-73.947708,40.775047,-73.964409,40.805717,10028,Yorkville,03,10025,Morningside Heights,
6633247B42DC857C59DF308EC65053E7,21EB58B2D9A04BF6395332B2C327D6BC,VTS,1,,2013-01-13 03:48:00,2013-01-13 04:00:00,1,720,4.51,-73.952553,40.776733,-73.919205,40.765907,10028,Upper East Side,03,11103,Steinway,
9406D2C34715E1DA10AD4D4DDADF4DA5,12EDC30539510C1D281719D2DE279C33,VTS,1,,2013-01-13 03:42:00,2013-01-13 03:56:00,5,840,3.89,-73.917198,40.764957,-73.864792,40.754047,11103,Steinway,03,11368,East Elmhurst,
1FB2BF12B504498BC8B7B860294CD372,5B678739DEE8973743A405F637689F3C,VTS,1,,2013-01-13 03:46:00,2013-01-13 04:00:00,3,840,5.25,-73.968697,40.758625,-73.883781,40.741516,10035,Tudor City,03,11373,Elmhurst,
3C02927236C12C351B70AC119EB5BA05,C76AF0AA460A273A19A1932FEEFA152F,VTS,1,,2013-01-13 03:48:00,2013-01-13 04:00:00,5,720,6.07,-73.997772,40.736183,-73.947617,40.763683,10011,Washington Square Village,03,10044,Upper East Side,
019AFB33C3153481B058E243DED1E570,5B689CFE3C85623473CF0737485E58AC,VTS,1,,2013-01-13 03:49:00,2013-01-13 04:01:00,1,720,1.55,-74.003929,40.742992,-73.989166,40.732498,10011,Fulton Houses,03,10003,East Village,
171FD91CBF0D6FABF499A9452A4950D5,55FC9A329CA8D3C8C2E5F8386C8596B8,VTS,1,,2013-01-13 03:55:00,2013-01-13 04:00:00,1,300,1.10,-73.97683,40.753971,-73.980453,40.743431,10168,Murray Hill,03,10016,Rose Hill,
5D2AF934389358F121B59D6DD4A33DCA,5264AC4B8696F349080DC3492ADFB69C,VTS,1,,2013-01-13 03:41:00,2013-01-13 04:00:00,1,1140,3.28,-73.985474,40.719193,-73.955742,40.719662,10002,Lower East Side,03,11211,Williamsburg,
5AC12216BEC879CCFC135AA2271A6A11,72780B1B81623A4B6CC6711CD76DB3B8,VTS,1,,2013-01-13 03:40:00,2013-01-13 03:58:00,2,1080,4.89,-73.991623,40.727024,-73.984665,40.663246,10012,NoHo,03,11215,Park Slope,
98F5E72A531F1AE8D1EB4D1BF2D57FE6,9C11A043950320D2D2F45B3E943F0574,VTS,1,,2013-01-13 03:59:00,2013-01-13 04:04:00,5,300,.84,-74.001114,40.731716,-73.990875,40.726788,10014,Greenwich Village,03,10003,East Village,
8BF138EA0CF6FF83587993BECA6D6D59,B9A529F6F02AFB308C6B82C05EA7B53F,VTS,1,,2013-01-13 01:50:00,2013-01-13 02:18:00,1,1680,4.41,-73.986603,40.747517,-73.945511,40.784615,10001,Koreatown,01,10128,East Harlem,
B6A3DB90EE180F215C9979D1597C01B4,6BFB87D83BFEE93110B7823763F50090,VTS,1,,2013-01-13 01:59:00,2013-01-13 02:15:00,5,960,3.99,-74.003067,40.733276,-73.966911,40.76099,10014,Greenwich Village,01,10022,Tudor City,
DF25E6B358B5CA11E57AEB3738BE3043,0613A860C64F31C9F10E5A37F6F014A3,VTS,1,,2013-01-13 01:59:00,2013-01-13 02:14:00,3,900,5.03,-73.978516,40.752636,-73.906128,40.743069,10017,Murray Hill,01,11377,Woodside,
835A8B3E36118DDEF7742F790E649727,FCB9E6E1A9B9865DC399C33C1A4345ED,VTS,1,,2013-01-13 02:12:00,2013-01-13 02:20:00,3,480,1.14,-73.990051,40.733177,-73.998306,40.721069,10003,East Village,02,10013,SoHo,
