medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
0BC78FA149D8D784815895BD33F17EE1,E283306B8C94BC6AD197480FABBA1F34,VTS,1,,2013-01-13 02:46:00,2013-01-13 02:51:00,1,300,1.21,-73.99044,40.718819,-73.981758,40.732384,10002,Lower East Side,02,10003,East Village,
B2346DC1C1CA3D22E4EEE395AFAFD05A,A9635E188E67135676BB087E22F7619E,VTS,1,,2013-01-13 02:26:00,2013-01-13 02:48:00,5,1320,10.33,-74.001328,40.731087,-73.887718,40.815651,10014,Greenwich Village,02,10474,Hunts Point,
FD39403FDE46B6C753DDD6518A4365D7,2B36D07A27BB35D7DF7170C83EEAA196,VTS,1,,2013-01-13 02:43:00,2013-01-13 02:48:00,6,300,1.73,-74.007179,40.743713,-73.99279,40.763271,10011,Fulton Houses,02,10036,Clinton,
7DC2D14AE7DFBDF822159931C59F1643,03BE70A1648FDCE6B76A38481C3439D8,VTS,1,,2013-01-13 02:41:00,2013-01-13 02:51:00,6,600,3.48,-73.99131,40.750088,-73.958336,40.778828,10001,Hell's Kitchen,02,10028,Yorkville,
723CF4D42C953299AF3FA8C6EADCF98B,84DD0838B55D94DCCA0DCDFBE8E77203,VTS,1,,2013-01-13 11:24:00,2013-01-13 11:27:00,1,180,.56,-74.006165,40.717209,-74.002403,40.724014,10013,Tribeca,11,10012,SoHo,
4606E7966DB389133D55C6A1B0EC9356,935A48297DB6149E3E83F8B279C57429,VTS,1,,2013-01-13 11:20:00,2013-01-13 11:26:00,2,360,.93,-73.997368,40.746769,-73.989815,40.739197,10001,Chelsea,11,10010,Flatiron,
0CEBE42EAF42C338052FAE8D61612C58,0AB3CA812B15B17757DA4BDDAE6233C7,VTS,1,,2013-01-13 11:20:00,2013-01-13 11:26:00,1,360,1.52,-73.992195,40.7435,-74.003151,40.732956,10010,Chelsea,11,10014,Greenwich Village,
D27A0F1D7A560D03E1D7EE27DE354EBA,03A2D28F831C5C3E590F9E4A511BD3B1,VTS,1,,2013-01-13 11:22:00,2013-01-13 11:25:00,6,180,.33,-74.01049,40.718857,-74.010315,40.719521,10013,Tribeca,11,10013,Tribeca,
7BF28AD5D64165E868B86F60946CA5DE,860113B2C9AC2279699384DBC10C927B,VTS,1,,2013-01-13 11:19:00,2013-01-13 11:27:00,1,480,.60,-73.989494,40.757515,-73.990585,40.751881,10036,Hell's Kitchen,11,10001,Koreatown,
854E265553EB17444C2837D10CA1D9ED,D52FCD9B87C9B387613EB8B9AA27B299,VTS,1,,2013-01-13 11:11:00,2013-01-13 11:25:00,2,840,3.68,-73.959892,40.798325,-73.993591,40.755669,10025,Park West Village,11,10018,Koreatown,
AA101633E9BFAEFEA2EBC564F4806817,570C367A7CA094E35B91073420DCE013,VTS,1,,2013-01-13 11:20:00,2013-01-13 11:26:00,1,360,1.15,-73.990105,40.7565,-73.986893,40.761246,10036,Hell's Kitchen,11,10019,San Juan Hill,
